gate_length_nm,gate_drain_spacing_um,barrier_thickness_nm,al_fraction,vth_V,gm_max_S_per_mm,ss_mV_per_dec,dibl_mV_per_V,ion_A_per_mm,ioff_A_per_mm,ion_ioff_ratio,ron_sp_ohm_mm,breakdown_V,baliga_fom_V2_per_ohm_mm
100.0,4.0,25.0,0.2,-6.782080441883759,0.35041387554158987,71.66982091612738,152.99999999999994,1.0014961096941795,1e-06,1001496.1096941795,1.9182233201555274,1320.0,908340.5366267407
100.0,4.0,25.0,0.25,-8.508011450531557,0.3496354403308989,71.66982091612738,152.99999999999994,0.9992713125114013,1e-06,999271.3125114014,1.510850212812729,1320.0,1153257.9373015396
100.0,4.0,25.0,0.3,-10.23947500947566,0.3488569332787751,71.66982091612738,153.00000000000014,0.997046309728017,1e-06,997046.3097280171,1.251688868228302,1320.0,1392039.2233465118
100.0,6.0,15.0,0.2,-3.7997743862430697,0.5578633123102492,66.90770656954085,92.99999999999994,1.6428487769680156,1e-06,1642848.7769680156,2.911867623724917,1980.0,1346352.4124716043
100.0,6.0,15.0,0.25,-4.8539873522838874,0.5644700867908434,66.90770656954085,93.00000000000004,1.7909370823466577,1e-06,1790937.0823466578,2.2269732871379557,1980.0,1760416.2666173645
100.0,6.0,15.0,0.3,-5.91293579007344,0.5686812094622204,66.90770656954085,93.00000000000004,1.7870008502103774,1e-06,1787000.8502103775,1.8059651643521317,1980.0,2170805.991934178
100.0,6.0,20.0,0.2,-5.290927414063414,0.4325157728151501,69.2887637428341,123.00000000000009,1.303782171841671,1e-06,1303782.171841671,2.741890004570955,1980.0,1429816.6569280215
100.0,6.0,20.0,0.25,-6.680999401407721,0.43361644936918003,69.2887637428341,123.00000000000009,1.300900144780559,1e-06,1300900.144780559,2.1310759241021913,1980.0,1839634.1283108622
100.0,6.0,20.0,0.3,-8.07620539977455,0.4326557013573777,69.28876374283412,123.00000000000009,1.2980177880490185,1e-06,1298017.7880490185,1.7470536031308108,1980.0,2244006.705332017
100.0,6.0,25.0,0.2,-6.782080441883759,0.35041387551344017,71.66982091612738,152.99999999999994,1.0014961096941795,1e-06,1001496.1096941795,2.655974145943067,1980.0,1476068.5852263703
100.0,6.0,25.0,0.25,-8.508011450531557,0.34963544033994165,71.66982091612738,152.99999999999994,0.9992713125114017,1e-06,999271.3125114017,2.0849905920538876,1980.0,1880296.254065148
100.0,6.0,25.0,0.3,-10.23947500947566,0.3488569332677728,71.66982091612738,153.00000000000014,0.9970463097269137,1e-06,997046.3097269137,1.7214987884511002,1980.0,2277317.896649429
100.0,8.0,15.0,0.2,-3.7997743862430697,0.5491411397667648,66.90770656954085,92.99999999999994,1.3186099642975246,1e-06,1318609.9642975247,3.732458799357545,2640.0,1867294.556928439
100.0,8.0,15.0,0.25,-4.8539873522838874,0.557249021319464,66.90770656954085,93.00000000000004,1.6680891869164745,1e-06,1668089.1869164745,2.8517567029703503,2640.0,2443967.2545489455
100.0,8.0,15.0,0.3,-5.91293579007344,0.5623268009366764,66.90770656954085,93.00000000000004,1.7870008502118078,1e-06,1787000.8502118078,2.3103357650271783,2640.0,3016704.37063853
100.0,8.0,20.0,0.2,-5.290927414063414,0.4270264027127422,69.2887637428341,123.00000000000009,1.294187959528782,1e-06,1294187.959528782,3.509509854955188,2640.0,1985918.3441697424
100.0,8.0,20.0,0.25,-6.680999401407721,0.4318697444956236,69.2887637428341,123.00000000000009,1.3009001447790987,1e-06,1300900.1447790987,2.723955874849421,2640.0,2558631.754776599
100.0,8.0,20.0,0.3,-8.07620539977455,0.4326557013394698,69.28876374283412,123.00000000000009,1.298017788050213,1e-06,1298017.7880502131,2.22998939250851,2640.0,3125396.0325613534
100.0,8.0,25.0,0.2,-6.782080441883759,0.3494506706303807,71.66982091612738,152.99999999999994,1.0014961096955473,1e-06,1001496.1096955473,3.3941082161367717,2640.0,2053440.7143720686
100.0,8.0,25.0,0.25,-8.508011450531557,0.3496354403449543,71.66982091612738,152.99999999999994,0.9992713125114012,1e-06,999271.3125114013,2.659625643976362,2640.0,2620519.175615959
100.0,8.0,25.0,0.3,-10.23947500947566,0.34885693321873423,71.66982091612738,153.00000000000014,0.9970463097263008,1e-06,997046.3097263009,2.191915277653672,2640.0,3179684.940861667
150.0,1.0,15.0,0.2,-3.64477438624307,0.558674086288715,64.44728082380446,61.999999999999964,1.7934860162703066,1e-06,1793486.0162703067,0.8792572908067657,330.0,123854.53170377287
150.0,1.0,15.0,0.25,-4.698987352283888,0.5574490742505287,64.44728082380448,62.00000000000014,1.7895534154205917,1e-06,1789553.4154205918,0.6845152083486639,330.0,159090.69465777423
150.0,1.0,15.0,0.3,-5.757935790073439,0.5562238781543679,64.44728082380448,61.999999999999964,1.7856202243954984,1e-06,1785620.2243954984,0.565162070755709,330.0,192688.0900807513
150.0,1.0,20.0,0.2,-5.085927414063414,0.42523086208308286,66.03465227266665,81.99999999999993,1.3252025830062446,1e-06,1325202.5830062446,0.8484938286200256,330.0,128345.07020176317
150.0,1.0,20.0,0.25,-6.475999401407721,0.42429088392400155,66.03465227266665,81.99999999999993,1.3222732058515436,1e-06,1322273.2058515437,0.675605107672802,330.0,161188.8346657389
150.0,1.0,20.0,0.3,-7.871205399774549,0.42335079805049397,66.03465227266666,81.99999999999993,1.319343493618026,1e-06,1319343.493618026,0.5674845839270065,330.0,191899.4860554792
150.0,1.0,25.0,0.2,-6.527080441883759,0.34303542850569035,67.62202372152885,101.99999999999991,1.036889102722334,1e-06,1036889.102722334,0.8434365395036917,330.0,129114.63388114613
150.0,1.0,25.0,0.25,-8.253011450531558,0.3422733842964222,67.62202372152882,102.00000000000009,1.0345856809418554,1e-06,1034585.6809418555,0.6828134895779504,330.0,159487.18304805533
150.0,1.0,25.0,0.3,-9.98447500947566,0.34151126969787066,67.62202372152882,102.00000000000009,1.0322820462863418,1e-06,1032282.0462863419,0.5813969297264142,330.0,187307.49068668915
150.0,2.0,15.0,0.2,-3.64477438624307,0.5586740862887039,64.44728082380446,61.999999999999964,1.7934860162712307,1e-06,1793486.0162712308,1.2886662320898177,660.0,338023.9111981631
150.0,2.0,15.0,0.25,-4.698987352283888,0.5574490741049896,64.44728082380448,62.00000000000014,1.7895534154169528,1e-06,1789553.415416953,0.9957529747615954,660.0,437457.89471961354
150.0,2.0,15.0,0.3,-5.757935790073439,0.5562238781543568,64.44728082380448,61.999999999999964,1.7856202243939967,1e-06,1785620.2243939969,0.8159330019565207,660.0,533867.3628293958
150.0,2.0,20.0,0.2,-5.085927414063414,0.4252308621225624,66.03465227266665,81.99999999999993,1.3252025830072316,1e-06,1325202.5830072316,1.2306164513726143,660.0,353968.9393182881
150.0,2.0,20.0,0.25,-6.475999401407721,0.4242908839239849,66.03465227266665,81.99999999999993,1.322273205855377,1e-06,1322273.205855377,0.9698970561484673,660.0,449119.82899484166
150.0,2.0,20.0,0.3,-7.871205399774549,0.42335079805048287,66.03465227266666,81.99999999999993,1.319343493613323,1e-06,1319343.4936133232,0.8063659753338337,660.0,540201.3642994579
150.0,2.0,25.0,0.2,-6.527080441883759,0.34303542850567925,67.62202372152885,101.99999999999991,1.036889102721308,1e-06,1036889.1027213081,1.2097308531672164,660.0,360080.09455950337
150.0,2.0,25.0,0.25,-8.253011450531558,0.3422733842964111,67.62202372152882,102.00000000000009,1.034585680937903,1e-06,1034585.6809379031,0.9666626564709564,660.0,450622.5590530896
150.0,2.0,25.0,0.3,-9.98447500947566,0.3415112697622303,67.62202372152882,102.00000000000009,1.0322820462847329,1e-06,1032282.0462847329,0.8124943277229972,660.0,536126.819765945
150.0,3.0,15.0,0.2,-3.64477438624307,0.558674086288715,64.44728082380446,61.999999999999964,1.793486016271692,1e-06,1793486.016271692,1.6985474282895645,990.0,577022.4508755459
150.0,3.0,15.0,0.25,-4.698987352283888,0.5574490741777647,64.44728082380448,62.00000000000014,1.7895534154187724,1e-06,1789553.4154187725,1.307603013640324,990.0,749539.4166088939
